item,itemLabel,startDate,endDate,sourceDate,psid
Q511905,Andris Šķēle,1999-07-16,2000-05-05,,Q511905-a683e315-4758-5e69-b536-4fe91a0b2f09
Q380986,Andris Bērziņš,2000-05-05,2002-11-07,,Q380986-5C6CAA2A-235A-4DAC-8704-DB8EB0107773
Q471678,Einars Repše,2002-11-07,2004-03-09,,Q471678-4717E329-DD03-4844-9411-3C320B84BA53
Q540255,Indulis Emsis,2004-03-09,2004-12-02,,Q540255-F450DC67-8CCA-4FD6-96AC-C34E26DA457C
Q210715,Aigars Kalvītis,2004-12-02,2007-12-20,,Q210715-5D675C83-C849-44E4-A012-D27E9740E18A
Q210822,Ivars Godmanis,2007-12-20,2009-03-12,,Q210822-9ec8ba52-4835-18ea-7b49-fc9bd61a9c48
Q57630,Valdis Dombrovskis,2009-03-12,2014-01-22,,q57630-70B6B2E2-721D-4C3B-8F27-968D24652D25
Q3089345,Laimdota Straujuma,2014-01-22,2016-02-11,,Q3089345-09a73a3b-417a-a386-7f4c-526ab549996e
Q6112509,Māris Kučinskis,2016-02-11,2019-01-23,,Q6112509-E03D63AE-9480-435C-A355-3A2477E93CD3
Q3736499,Arturs Krišjānis Kariņš,2019-01-23,,,Q3736499-6bc9d4e3-4e1f-820c-a4ff-b205381345f2
