item,itemLabel,startDate,endDate
Q151301,Vaira Vīķe-Freiberga,1999-07-08,2007-07-08
Q182673,Valdis Zatlers,2007-07-08,2011-07-08
Q57506,Andris Bērziņš,2011-07-08,2015-07-08
Q2416022,Raimonds Vējonis,2015-07-08,2019-07-08
Q348043,Egils Levits,2019-07-08,
