item,itemLabel,startDate,endDate,sourceDate,psid
Q151301,Vaira Vīķe-Freiberga,1999-07-08,2007-07-08,,Q151301-7D343F60-0428-46C3-8603-349B60F65E0F
Q182673,Valdis Zatlers,2007-07-08,2011-07-08,,Q182673-1774F927-90AC-4559-8C46-AC26EF920F7F
Q57506,Andris Bērziņš,2011-07-08,2015-07-07,,Q57506-0969f01d-41d0-0537-4fa0-f82f9419bd05
Q2416022,Raimonds Vējonis,2015-07-08,2019-07-08,,Q2416022-99AE4540-736D-495A-B0B2-BB9A036FEE6B
Q348043,Egils Levits,2019-07-08,,,Q348043-28bb4672-40b4-0983-316b-f23839c80b11
