position,title
Q108037560,ambassador to Belgium
Q106860118,ambassador to Hungary
Q108037561,ambassador to Italy
Q108037562,ambassador to Lithuania
Q30595892,ambassador to the People's Republic of China
Q108037563,ambassador to Poland
Q43080248,ambassador to the Russian Federation
Q112245951,ambassador to Switzerland
Q9149778,ambassador of Latvia
